loan_amnt,int_rate,issue_d,loan_status
6000.0,13.99,2015-04-01,1.0
4800.0,16.55,2015-04-01,0.0
5000.0,11.53,2015-04-01,1.0
22750.0,13.99,2015-04-01,0.0
10000.0,19.52,2015-04-01,1.0
12000.0,13.33,2015-04-01,1.0
10000.0,14.65,2015-04-01,0.0
19000.0,16.55,2015-04-01,0.0
7200.0,9.17,2015-04-01,1.0
12800.0,7.89,2015-04-01,1.0
8600.0,18.25,2015-04-01,1.0
20400.0,22.99,2015-04-01,0.0
21000.0,12.29,2015-04-01,1.0
2500.0,16.55,2015-04-01,0.0
13000.0,10.99,2015-04-01,1.0
8000.0,9.99,2015-04-01,0.0
18000.0,6.92,2015-04-01,0.0
5000.0,12.29,2015-04-01,1.0
15000.0,18.25,2015-04-01,1.0
2600.0,13.99,2015-04-01,0.0
35000.0,13.33,2015-04-01,1.0
12000.0,10.99,2015-04-01,1.0
18000.0,10.99,2015-04-01,0.0
11700.0,13.99,2015-04-01,0.0
4000.0,16.55,2015-04-01,0.0
15000.0,13.99,2015-04-01,0.0
20600.0,16.99,2015-04-01,0.0
24950.0,15.61,2015-04-01,1.0
25850.0,23.99,2015-04-01,0.0
8000.0,14.65,2015-04-01,0.0
20000.0,12.69,2015-04-01,1.0
12000.0,12.69,2015-04-01,1.0
7000.0,17.86,2015-04-01,1.0
19750.0,24.99,2015-04-01,1.0
16000.0,13.33,2015-04-01,0.0
35000.0,17.86,2015-04-01,1.0
16000.0,16.55,2015-04-01,0.0
30000.0,18.84,2015-04-01,1.0
12000.0,13.33,2015-04-01,0.0
5000.0,12.69,2015-04-01,0.0
28000.0,6.92,2015-04-01,1.0
12000.0,15.61,2015-04-01,0.0
10000.0,18.25,2015-04-01,0.0
15000.0,11.53,2015-04-01,1.0
9800.0,12.69,2015-04-01,1.0
26550.0,10.99,2015-04-01,0.0
12000.0,14.65,2015-04-01,1.0
20000.0,20.49,2015-04-01,0.0
7200.0,16.55,2015-04-01,1.0
15000.0,13.99,2015-04-01,0.0
35000.0,17.86,2015-04-01,0.0
13525.0,13.99,2015-04-01,0.0
16800.0,13.99,2015-04-01,0.0
24500.0,13.99,2015-04-01,1.0
5000.0,6.92,2015-04-01,1.0
20000.0,12.29,2015-04-01,1.0
25000.0,11.53,2015-04-01,0.0
6400.0,5.93,2015-04-01,1.0
20000.0,17.57,2015-04-01,1.0
12000.0,20.49,2015-04-01,1.0
12000.0,9.17,2015-04-01,0.0
10000.0,12.69,2015-04-01,1.0
31200.0,18.84,2015-04-01,0.0
5200.0,6.39,2015-04-01,1.0
24000.0,7.89,2015-04-01,1.0
8000.0,9.99,2015-04-01,1.0
15325.0,13.33,2015-04-01,0.0
10000.0,13.33,2015-04-01,0.0
6050.0,12.69,2015-04-01,1.0
35000.0,12.29,2015-04-01,1.0
1200.0,13.99,2015-04-01,1.0
25000.0,20.49,2015-04-01,1.0
15000.0,9.99,2015-04-01,1.0
5000.0,9.17,2015-04-01,1.0
5000.0,7.89,2015-04-01,1.0
15000.0,18.84,2015-04-01,0.0
21000.0,19.52,2015-04-01,0.0
10000.0,13.99,2015-04-01,0.0
5950.0,12.69,2015-04-01,0.0
6600.0,7.89,2015-04-01,1.0
2400.0,11.53,2015-04-01,1.0
24450.0,12.29,2015-04-01,0.0
10000.0,12.29,2015-04-01,1.0
17225.0,25.8,2015-04-01,0.0
16000.0,12.69,2015-04-01,1.0
12500.0,17.57,2015-04-01,1.0
13000.0,7.89,2015-04-01,0.0
12000.0,9.17,2015-04-01,1.0
9600.0,13.33,2015-04-01,1.0
19775.0,16.55,2015-04-01,0.0
5000.0,13.99,2015-04-01,0.0
7200.0,13.99,2015-04-01,1.0
23600.0,9.17,2015-04-01,0.0
19200.0,8.18,2015-04-01,0.0
12000.0,12.29,2015-04-01,1.0
10200.0,19.52,2015-04-01,1.0
15950.0,25.8,2015-04-01,0.0
7500.0,6.39,2015-04-01,1.0
26000.0,11.53,2015-04-01,1.0
16200.0,8.18,2015-04-01,1.0
25000.0,9.17,2015-04-01,1.0
5400.0,7.89,2015-04-01,0.0
14025.0,8.18,2015-04-01,1.0
27525.0,21.67,2015-04-01,0.0
20000.0,7.89,2015-04-01,0.0
20000.0,21.67,2015-04-01,0.0
8400.0,13.99,2015-04-01,0.0
21975.0,9.99,2015-04-01,1.0
15000.0,10.99,2015-04-01,0.0
10000.0,12.29,2015-04-01,0.0
6075.0,19.52,2015-04-01,1.0
6000.0,9.99,2015-04-01,1.0
2200.0,17.57,2015-04-01,1.0
4500.0,20.49,2015-04-01,0.0
11000.0,13.99,2015-04-01,0.0
5000.0,7.89,2015-04-01,1.0
15000.0,8.18,2015-04-01,0.0
22950.0,15.61,2015-04-01,1.0
12000.0,6.68,2015-04-01,1.0
6000.0,14.65,2015-04-01,1.0
7500.0,10.99,2015-04-01,1.0
22000.0,12.29,2015-04-01,1.0
10000.0,6.39,2015-04-01,1.0
20000.0,7.89,2015-04-01,1.0
12000.0,13.99,2015-04-01,1.0
12000.0,12.29,2015-04-01,1.0
21600.0,20.49,2015-04-01,0.0
1000.0,8.18,2015-04-01,1.0
28500.0,13.33,2015-04-01,0.0
20000.0,12.29,2015-04-01,1.0
12000.0,13.99,2015-04-01,1.0
15125.0,25.8,2015-04-01,0.0
10000.0,12.29,2015-04-01,1.0
35000.0,17.57,2015-04-01,1.0
21000.0,7.89,2015-04-01,1.0
1200.0,8.18,2015-04-01,1.0
5600.0,14.65,2015-04-01,1.0
4000.0,6.68,2015-04-01,1.0
15075.0,15.61,2015-04-01,1.0
10400.0,16.55,2015-04-01,0.0
9450.0,17.86,2015-04-01,1.0
17750.0,19.52,2015-04-01,0.0
5600.0,12.69,2015-04-01,0.0
15000.0,11.53,2015-04-01,1.0
20000.0,11.53,2015-04-01,0.0
20800.0,15.61,2015-04-01,1.0
35000.0,18.84,2015-04-01,0.0
4200.0,7.89,2015-04-01,1.0
6000.0,7.89,2015-04-01,0.0
35000.0,16.55,2015-04-01,0.0
7500.0,8.18,2015-04-01,1.0
12250.0,23.99,2015-04-01,0.0
30000.0,21.67,2015-04-01,0.0
20000.0,7.89,2015-04-01,0.0
8000.0,11.53,2015-04-01,1.0
25000.0,16.55,2015-04-01,1.0
13000.0,11.53,2015-04-01,0.0
9000.0,6.92,2015-04-01,1.0
2500.0,12.29,2015-04-01,1.0
23050.0,17.86,2015-04-01,0.0
8000.0,9.99,2015-04-01,1.0
9500.0,12.29,2015-04-01,1.0
16000.0,16.99,2015-04-01,0.0
24000.0,19.52,2015-04-01,1.0
12000.0,8.18,2015-04-01,0.0
8125.0,12.69,2015-04-01,0.0
35000.0,15.61,2015-04-01,0.0
14125.0,13.99,2015-04-01,1.0
10000.0,13.99,2015-04-01,0.0
20000.0,12.69,2015-04-01,0.0
12000.0,6.92,2015-04-01,1.0
35000.0,15.61,2015-04-01,0.0
20150.0,19.52,2015-04-01,0.0
20000.0,9.99,2015-04-01,1.0
14250.0,9.17,2015-04-01,1.0
7475.0,18.25,2015-04-01,0.0
19000.0,23.99,2015-04-01,0.0
6000.0,9.17,2015-04-01,1.0
5000.0,9.99,2015-04-01,0.0
11500.0,14.65,2015-04-01,0.0
10000.0,12.29,2015-04-01,1.0
5475.0,16.99,2015-04-01,0.0
8000.0,12.29,2015-04-01,1.0
9000.0,14.65,2015-04-01,0.0
12000.0,15.61,2015-04-01,0.0
16750.0,18.84,2015-04-01,0.0
10425.0,25.8,2015-04-01,0.0
25000.0,7.89,2015-04-01,1.0
18000.0,17.86,2015-04-01,0.0
20050.0,16.99,2015-04-01,0.0
16000.0,15.61,2015-04-01,0.0
20325.0,9.99,2015-04-01,1.0
14400.0,18.84,2015-04-01,1.0
21000.0,6.68,2015-04-01,1.0
18000.0,11.53,2015-04-01,0.0
8000.0,6.92,2015-04-01,1.0
11000.0,8.18,2015-04-01,1.0
2225.0,18.84,2015-04-01,0.0
9800.0,8.18,2015-04-01,1.0
4800.0,14.65,2015-04-01,1.0
34025.0,20.49,2015-04-01,0.0
10000.0,10.99,2015-04-01,0.0
15000.0,12.29,2015-04-01,1.0
5650.0,21.67,2015-04-01,0.0
14225.0,18.25,2015-04-01,0.0
8000.0,6.92,2015-04-01,1.0
16000.0,9.17,2015-04-01,1.0
30000.0,18.25,2015-04-01,1.0
11400.0,19.52,2015-04-01,1.0
19700.0,25.8,2015-04-01,0.0
7000.0,20.49,2015-04-01,0.0
10500.0,17.57,2015-04-01,0.0
5600.0,18.25,2015-04-01,1.0
10000.0,6.92,2015-04-01,0.0
11000.0,13.99,2015-04-01,0.0
20000.0,16.55,2015-04-01,0.0
18000.0,9.99,2015-04-01,1.0
20050.0,19.52,2015-04-01,0.0
28775.0,17.86,2015-04-01,1.0
23325.0,17.86,2015-04-01,0.0
4800.0,23.99,2015-04-01,0.0
15000.0,12.29,2015-04-01,0.0
12000.0,9.99,2015-04-01,1.0
11200.0,17.57,2015-04-01,1.0
14825.0,12.69,2015-04-01,1.0
14975.0,25.83,2015-04-01,0.0
28000.0,12.69,2015-04-01,0.0
8000.0,12.29,2015-04-01,1.0
21350.0,20.49,2015-04-01,0.0
20000.0,12.29,2015-04-01,0.0
5275.0,21.67,2015-04-01,0.0
18000.0,16.55,2015-04-01,1.0
12000.0,11.53,2015-04-01,0.0
20200.0,15.61,2015-04-01,1.0
26500.0,17.57,2015-04-01,0.0
13475.0,14.65,2015-04-01,1.0
11200.0,15.61,2015-04-01,1.0
4000.0,6.92,2015-04-01,1.0
17375.0,21.67,2015-04-01,1.0
6000.0,11.53,2015-04-01,1.0
21525.0,17.57,2015-04-01,0.0
5000.0,9.99,2015-04-01,1.0
10000.0,12.29,2015-04-01,1.0
26000.0,15.61,2015-04-01,1.0
16000.0,18.84,2015-04-01,0.0
15000.0,8.18,2015-04-01,1.0
15000.0,6.92,2015-04-01,1.0
12000.0,9.17,2015-04-01,1.0
12000.0,16.99,2015-04-01,0.0
20975.0,21.67,2015-04-01,0.0
22800.0,17.86,2015-04-01,1.0
8400.0,13.99,2015-04-01,0.0
8000.0,6.68,2015-04-01,1.0
18000.0,16.55,2015-04-01,0.0
8000.0,16.55,2015-04-01,0.0
10800.0,16.55,2015-04-01,1.0
3000.0,14.65,2015-04-01,0.0
6500.0,13.99,2015-04-01,1.0
8000.0,12.69,2015-04-01,0.0
24000.0,15.61,2015-04-01,1.0
30000.0,18.84,2015-04-01,0.0
26850.0,17.57,2015-04-01,0.0
1000.0,15.61,2015-04-01,0.0
18675.0,19.52,2015-04-01,0.0
10000.0,15.61,2015-04-01,0.0
8350.0,18.25,2015-04-01,0.0
6500.0,6.39,2015-04-01,1.0
18250.0,14.65,2015-04-01,0.0
2000.0,9.99,2015-04-01,1.0
29975.0,22.99,2015-04-01,0.0
20000.0,9.99,2015-04-01,1.0
16000.0,12.29,2015-04-01,0.0
11000.0,9.17,2015-04-01,1.0
5075.0,16.99,2015-04-01,0.0
27000.0,15.61,2015-04-01,1.0
15000.0,9.99,2015-04-01,0.0
19725.0,19.52,2015-04-01,0.0
13750.0,17.57,2015-04-01,1.0
12000.0,8.18,2015-04-01,1.0
21075.0,17.57,2015-04-01,1.0
12000.0,19.52,2015-04-01,0.0
7800.0,11.53,2015-04-01,0.0
16575.0,13.33,2015-04-01,0.0
12050.0,22.99,2015-04-01,0.0
24800.0,15.61,2015-04-01,0.0
2000.0,6.92,2015-04-01,1.0
18500.0,16.99,2015-04-01,1.0
10000.0,12.29,2015-04-01,1.0
19500.0,20.49,2015-04-01,1.0
7000.0,5.93,2015-04-01,1.0
7125.0,11.53,2015-04-01,0.0
22100.0,16.55,2015-04-01,0.0
25000.0,9.99,2015-04-01,1.0
15000.0,9.17,2015-04-01,0.0
5000.0,13.33,2015-04-01,1.0
24000.0,17.57,2015-04-01,1.0
3000.0,13.33,2015-04-01,1.0
20000.0,10.99,2015-04-01,1.0
4800.0,7.89,2015-04-01,1.0
20000.0,18.84,2015-04-01,0.0
35000.0,17.57,2015-04-01,1.0
18000.0,17.86,2015-04-01,0.0
12000.0,7.89,2015-04-01,1.0
17625.0,24.5,2015-04-01,1.0
7000.0,16.55,2015-04-01,1.0
6000.0,9.17,2015-04-01,1.0
18000.0,8.18,2015-04-01,1.0
7200.0,10.99,2015-04-01,1.0
16000.0,12.69,2015-04-01,0.0
16000.0,13.33,2015-04-01,0.0
15000.0,14.65,2015-04-01,1.0
20000.0,12.29,2015-04-01,0.0
28775.0,18.25,2015-04-01,0.0
8500.0,14.65,2015-04-01,0.0
11000.0,14.65,2015-04-01,0.0
19200.0,18.84,2015-04-01,0.0
15000.0,14.65,2015-04-01,0.0
25000.0,12.69,2015-04-01,1.0
12800.0,17.57,2015-04-01,0.0
4000.0,12.69,2015-04-01,0.0
7200.0,15.61,2015-04-01,0.0
30000.0,18.25,2015-04-01,0.0
35000.0,18.25,2015-04-01,1.0
6000.0,12.29,2015-04-01,1.0
32400.0,21.67,2015-04-01,1.0
8425.0,14.65,2015-04-01,1.0
29900.0,8.18,2015-04-01,1.0
8250.0,10.99,2015-04-01,1.0
20000.0,23.99,2015-04-01,0.0
35000.0,20.49,2015-04-01,0.0
8000.0,12.29,2015-04-01,1.0
10000.0,19.52,2015-04-01,0.0
6400.0,15.61,2015-04-01,1.0
10000.0,10.99,2015-04-01,1.0
13000.0,11.53,2015-04-01,0.0
8000.0,6.39,2015-04-01,1.0
8000.0,12.69,2015-04-01,0.0
13100.0,15.61,2015-04-01,0.0
13675.0,15.61,2015-04-01,0.0
28425.0,18.84,2015-04-01,1.0
12000.0,13.33,2015-04-01,1.0
12800.0,7.89,2015-04-01,1.0
24000.0,12.69,2015-04-01,0.0
12125.0,16.99,2015-04-01,1.0
14400.0,11.53,2015-04-01,1.0
1600.0,14.65,2015-04-01,0.0
5500.0,9.99,2015-04-01,1.0
15000.0,15.61,2015-04-01,1.0
22575.0,18.25,2015-04-01,1.0
24000.0,6.39,2015-04-01,1.0
5150.0,12.69,2015-04-01,0.0
14700.0,15.61,2015-04-01,0.0
7500.0,16.99,2015-04-01,0.0
15000.0,16.55,2015-04-01,0.0
16000.0,13.99,2015-04-01,1.0
33600.0,12.69,2015-04-01,1.0
5000.0,6.92,2015-04-01,1.0
5600.0,9.17,2015-04-01,1.0
23200.0,13.99,2015-04-01,1.0
12000.0,14.65,2015-04-01,1.0
25000.0,14.65,2015-04-01,1.0
16975.0,14.65,2015-04-01,1.0
16000.0,16.55,2015-04-01,0.0
10000.0,15.61,2015-04-01,0.0
10500.0,13.99,2015-04-01,1.0
10000.0,16.55,2015-04-01,0.0
11100.0,17.86,2015-04-01,0.0
30650.0,7.89,2015-04-01,1.0
19500.0,13.99,2015-04-01,1.0
12000.0,6.68,2015-04-01,1.0
23325.0,12.69,2015-04-01,1.0
12000.0,11.53,2015-04-01,1.0
6000.0,12.29,2015-04-01,0.0
3600.0,11.53,2015-04-01,1.0
15000.0,13.33,2015-04-01,0.0
22075.0,20.49,2015-04-01,0.0
10000.0,13.99,2015-04-01,1.0
24000.0,14.65,2015-04-01,0.0
6000.0,17.57,2015-04-01,1.0
4800.0,12.29,2015-04-01,1.0
20000.0,15.61,2015-04-01,0.0
10000.0,9.99,2015-04-01,1.0
35000.0,17.57,2015-04-01,1.0
24000.0,16.99,2015-04-01,0.0
11000.0,15.61,2015-04-01,1.0
18250.0,20.49,2015-04-01,1.0
15000.0,7.89,2015-04-01,1.0
12000.0,10.99,2015-04-01,0.0
6000.0,13.99,2015-04-01,0.0
10325.0,19.52,2015-04-01,0.0
12000.0,14.65,2015-04-01,0.0
15000.0,7.89,2015-04-01,0.0
15000.0,9.99,2015-04-01,0.0
8000.0,9.99,2015-04-01,1.0
6000.0,12.29,2015-04-01,1.0
26375.0,21.67,2015-04-01,0.0
6000.0,14.65,2015-04-01,1.0
12325.0,17.57,2015-04-01,1.0
5000.0,10.99,2015-04-01,0.0
7800.0,14.65,2015-04-01,1.0
19950.0,19.52,2015-04-01,1.0
8000.0,13.33,2015-04-01,1.0
12000.0,19.52,2015-04-01,0.0
20000.0,12.69,2015-04-01,0.0
11000.0,7.89,2015-04-01,1.0
15000.0,16.99,2015-04-01,0.0
20000.0,13.33,2015-04-01,1.0
10800.0,12.69,2015-04-01,0.0
20000.0,8.18,2015-04-01,1.0
15125.0,15.61,2015-04-01,0.0
12000.0,14.65,2015-04-01,1.0
15000.0,11.53,2015-04-01,1.0
25000.0,13.99,2015-04-01,1.0
30000.0,8.18,2015-04-01,1.0
15000.0,8.18,2015-04-01,1.0
35000.0,17.86,2015-04-01,1.0
8000.0,10.99,2015-04-01,1.0
4950.0,22.99,2015-04-01,1.0
15400.0,16.99,2015-04-01,0.0
16000.0,12.29,2015-04-01,1.0
32500.0,13.99,2015-04-01,0.0
34550.0,20.49,2015-04-01,0.0
16475.0,18.25,2015-04-01,0.0
8000.0,8.18,2015-04-01,1.0
6000.0,17.57,2015-04-01,1.0
20300.0,17.57,2015-04-01,0.0
18125.0,21.67,2015-04-01,0.0
25000.0,8.18,2015-04-01,1.0
16000.0,6.92,2015-04-01,1.0
10000.0,10.99,2015-04-01,0.0
25000.0,13.99,2015-04-01,0.0
10000.0,14.65,2015-04-01,0.0
10000.0,12.29,2015-04-01,1.0
12000.0,13.33,2015-04-01,0.0
7000.0,14.65,2015-04-01,1.0
24000.0,8.18,2015-04-01,1.0
18000.0,10.99,2015-04-01,1.0
18000.0,16.99,2015-04-01,0.0
21450.0,13.99,2015-04-01,0.0
35000.0,13.33,2015-04-01,0.0
14000.0,12.29,2015-04-01,0.0
3000.0,16.55,2015-04-01,0.0
8000.0,12.29,2015-04-01,0.0
35000.0,20.49,2015-04-01,0.0
5000.0,15.61,2015-04-01,1.0
26000.0,9.17,2015-04-01,0.0
16000.0,9.17,2015-04-01,1.0
12000.0,8.18,2015-04-01,1.0
7200.0,7.89,2015-04-01,0.0
12000.0,13.99,2015-04-01,0.0
16000.0,10.99,2015-04-01,1.0
30900.0,19.52,2015-04-01,1.0
8000.0,16.99,2015-04-01,1.0
10000.0,10.99,2015-04-01,0.0
20000.0,12.69,2015-04-01,1.0
18750.0,13.99,2015-04-01,1.0
12450.0,15.61,2015-04-01,0.0
25000.0,19.52,2015-04-01,0.0
10000.0,6.68,2015-04-01,1.0
3000.0,17.57,2015-04-01,0.0
33000.0,6.68,2015-04-01,1.0
2525.0,13.99,2015-04-01,0.0
10000.0,16.99,2015-04-01,0.0
6500.0,8.18,2015-04-01,1.0
8000.0,6.68,2015-04-01,1.0
16000.0,6.39,2015-04-01,1.0
15000.0,15.61,2015-04-01,0.0
10000.0,13.99,2015-04-01,0.0
20000.0,17.57,2015-04-01,1.0
16000.0,17.86,2015-04-01,0.0
8000.0,11.53,2015-04-01,1.0
21550.0,10.99,2015-04-01,1.0
6400.0,5.93,2015-04-01,1.0
15000.0,8.18,2015-04-01,1.0
8050.0,17.57,2015-04-01,1.0
10000.0,11.53,2015-04-01,0.0
29000.0,10.99,2015-04-01,0.0
20000.0,13.33,2015-04-01,0.0
10000.0,21.67,2015-04-01,1.0
3600.0,6.39,2015-04-01,1.0
11600.0,25.99,2015-04-01,1.0
10750.0,12.29,2015-04-01,1.0
13750.0,10.99,2015-04-01,1.0
15050.0,18.84,2015-04-01,0.0
18000.0,13.33,2015-04-01,1.0
11000.0,12.29,2015-04-01,1.0
20000.0,6.92,2015-04-01,0.0
14500.0,13.33,2015-04-01,0.0
19000.0,11.53,2015-04-01,1.0
25000.0,6.68,2015-04-01,1.0
20000.0,20.49,2015-04-01,1.0
14350.0,14.65,2015-04-01,1.0
6000.0,6.92,2015-04-01,1.0
11000.0,14.65,2015-04-01,1.0
4500.0,16.99,2015-04-01,0.0
12000.0,16.55,2015-04-01,0.0
2275.0,19.52,2015-04-01,0.0
17000.0,9.17,2015-04-01,1.0
25000.0,6.92,2015-04-01,1.0
14750.0,19.52,2015-04-01,0.0
15000.0,6.68,2015-04-01,1.0
3000.0,6.68,2015-04-01,1.0
20000.0,13.33,2015-04-01,0.0
7000.0,12.29,2015-04-01,0.0
20000.0,16.55,2015-04-01,0.0
12000.0,9.17,2015-04-01,1.0
18300.0,19.52,2015-04-01,1.0
6000.0,15.61,2015-04-01,0.0
3000.0,12.29,2015-04-01,1.0
14025.0,19.52,2015-04-01,0.0
8000.0,12.69,2015-04-01,1.0
7550.0,13.33,2015-04-01,1.0
7000.0,12.29,2015-04-01,1.0
14400.0,9.17,2015-04-01,0.0
4550.0,13.33,2015-04-01,1.0
2000.0,14.65,2015-04-01,0.0
6000.0,7.89,2015-04-01,0.0
10000.0,18.84,2015-04-01,1.0
18000.0,14.65,2015-04-01,1.0
10000.0,16.55,2015-04-01,0.0
15000.0,14.65,2015-04-01,0.0
22000.0,16.55,2015-04-01,0.0
9000.0,9.17,2015-04-01,1.0
8000.0,7.89,2015-04-01,1.0
7000.0,15.61,2015-04-01,1.0
16100.0,13.99,2015-04-01,1.0
35000.0,11.53,2015-04-01,1.0
21600.0,19.52,2015-04-01,1.0
15600.0,9.17,2015-04-01,0.0
14675.0,15.61,2015-04-01,0.0
5000.0,16.99,2015-04-01,0.0
6600.0,16.99,2015-04-01,0.0
14400.0,11.53,2015-04-01,0.0
7000.0,12.69,2015-04-01,0.0
12400.0,18.25,2015-04-01,0.0
10500.0,11.53,2015-04-01,1.0
10000.0,14.65,2015-04-01,1.0
9800.0,15.61,2015-04-01,0.0
3000.0,12.29,2015-04-01,1.0
12825.0,22.99,2015-04-01,0.0
28000.0,19.52,2015-04-01,0.0
24000.0,24.5,2015-04-01,1.0
20000.0,5.93,2015-04-01,1.0
17000.0,11.53,2015-04-01,1.0
15000.0,8.18,2015-04-01,1.0
24000.0,14.65,2015-04-01,0.0
5000.0,13.99,2015-04-01,0.0
20000.0,9.99,2015-04-01,0.0
27250.0,13.99,2015-04-01,0.0
21700.0,16.99,2015-04-01,0.0
2125.0,13.99,2015-04-01,1.0
30000.0,17.86,2015-04-01,0.0
7000.0,11.53,2015-04-01,0.0
24000.0,16.55,2015-04-01,1.0
12000.0,12.69,2015-04-01,0.0
17000.0,6.92,2015-04-01,1.0
15000.0,16.55,2015-04-01,1.0
18000.0,9.99,2015-04-01,0.0
12000.0,8.18,2015-04-01,1.0
13750.0,14.65,2015-04-01,1.0
6000.0,17.86,2015-04-01,1.0
11000.0,11.53,2015-04-01,1.0
24000.0,10.99,2015-04-01,1.0
5000.0,5.93,2015-04-01,1.0
11300.0,17.57,2015-04-01,0.0
14700.0,25.57,2015-04-01,0.0
28000.0,15.61,2015-04-01,0.0
25000.0,13.33,2015-04-01,0.0
21600.0,14.65,2015-04-01,0.0
24000.0,12.69,2015-04-01,0.0
20000.0,23.99,2015-04-01,0.0
12000.0,19.52,2015-04-01,0.0
11200.0,18.25,2015-04-01,1.0
11800.0,13.33,2015-04-01,0.0
28000.0,8.18,2015-04-01,1.0
14650.0,11.53,2015-04-01,1.0
21000.0,13.99,2015-04-01,0.0
30000.0,14.65,2015-04-01,0.0
12000.0,6.68,2015-04-01,1.0
35000.0,21.67,2015-04-01,1.0
35000.0,24.99,2015-04-01,0.0
25000.0,23.99,2015-04-01,0.0
12750.0,21.67,2015-04-01,0.0
20000.0,14.65,2015-04-01,0.0
30000.0,18.84,2015-04-01,0.0
16000.0,13.33,2015-04-01,0.0
13300.0,23.99,2015-04-01,0.0
14000.0,7.89,2015-04-01,1.0
23800.0,12.29,2015-04-01,0.0
8000.0,16.99,2015-04-01,0.0
16000.0,14.65,2015-04-01,0.0
27000.0,19.52,2015-04-01,0.0
15000.0,12.29,2015-04-01,1.0
17050.0,14.65,2015-04-01,0.0
13150.0,17.86,2015-04-01,0.0
11150.0,12.29,2015-04-01,0.0
4800.0,13.99,2015-04-01,0.0
22125.0,19.52,2015-04-01,0.0
15000.0,7.89,2015-04-01,0.0
6825.0,13.99,2015-04-01,1.0
6200.0,17.86,2015-04-01,0.0
20000.0,14.65,2015-04-01,1.0
21475.0,14.65,2015-04-01,0.0
25000.0,17.57,2015-04-01,0.0
21000.0,6.68,2015-04-01,1.0
7900.0,11.53,2015-04-01,0.0
10000.0,19.52,2015-04-01,0.0
20000.0,13.33,2015-04-01,0.0
10000.0,12.29,2015-04-01,0.0
4000.0,9.99,2015-04-01,0.0
24000.0,9.99,2015-04-01,1.0
14000.0,15.61,2015-04-01,0.0
7000.0,10.99,2015-04-01,0.0
14400.0,10.99,2015-04-01,0.0
24000.0,12.29,2015-04-01,0.0
14375.0,22.99,2015-04-01,0.0
22000.0,5.93,2015-04-01,0.0
33225.0,25.57,2015-04-01,0.0
18400.0,21.67,2015-04-01,0.0
5000.0,9.99,2015-04-01,1.0
21000.0,9.99,2015-04-01,1.0
12875.0,21.67,2015-04-01,0.0
15225.0,25.57,2015-04-01,0.0
14000.0,19.52,2015-04-01,0.0
15000.0,11.53,2015-04-01,0.0
15000.0,18.25,2015-04-01,0.0
8000.0,6.92,2015-04-01,1.0
20400.0,16.99,2015-04-01,0.0
10000.0,12.69,2015-04-01,0.0
9600.0,6.68,2015-04-01,1.0
35000.0,23.99,2015-04-01,0.0
9000.0,12.29,2015-04-01,0.0
10000.0,10.99,2015-04-01,0.0
9000.0,6.39,2015-04-01,1.0
14375.0,24.99,2015-04-01,0.0
15000.0,12.29,2015-04-01,0.0
14750.0,18.84,2015-04-01,0.0
8400.0,13.99,2015-04-01,0.0
7000.0,14.65,2015-04-01,0.0
20000.0,16.55,2015-04-01,0.0
9000.0,7.89,2015-04-01,1.0
11200.0,16.55,2015-04-01,0.0
5000.0,16.55,2015-04-01,0.0
15000.0,12.29,2015-04-01,0.0
4500.0,17.57,2015-04-01,0.0
10800.0,13.99,2015-04-01,0.0
15000.0,18.25,2015-04-01,1.0
25000.0,16.99,2015-04-01,0.0
3500.0,9.99,2015-04-01,1.0
31100.0,17.57,2015-04-01,0.0
35000.0,24.5,2015-04-01,0.0
5200.0,13.99,2015-04-01,0.0
3000.0,15.61,2015-04-01,0.0
30000.0,23.99,2015-04-01,0.0
9000.0,13.99,2015-04-01,0.0
4775.0,18.84,2015-04-01,0.0
8000.0,9.99,2015-04-01,0.0
19550.0,18.25,2015-04-01,0.0
35000.0,19.52,2015-04-01,0.0
4800.0,19.52,2015-04-01,0.0
18000.0,12.69,2015-04-01,0.0
26800.0,21.67,2015-04-01,0.0
14000.0,7.89,2015-04-01,1.0
11200.0,16.55,2015-04-01,0.0
18000.0,13.99,2015-04-01,0.0
15775.0,6.68,2015-04-01,0.0
17550.0,21.67,2015-04-01,1.0
16000.0,14.65,2015-04-01,0.0
26575.0,25.57,2015-04-01,0.0
18000.0,19.52,2015-04-01,0.0
15450.0,17.57,2015-04-01,1.0
12000.0,9.17,2015-04-01,0.0
10000.0,12.29,2015-04-01,0.0
14750.0,13.33,2015-04-01,1.0
12000.0,14.65,2015-04-01,0.0
13600.0,16.55,2015-04-01,0.0
4900.0,17.57,2015-04-01,0.0
25000.0,6.92,2015-04-01,1.0
20000.0,9.99,2015-04-01,1.0
14450.0,21.67,2015-04-01,0.0
12000.0,12.29,2015-04-01,0.0
21000.0,7.89,2015-04-01,1.0
21000.0,13.99,2015-04-01,0.0
35000.0,25.8,2015-04-01,0.0
27200.0,25.83,2015-04-01,0.0
6000.0,9.99,2015-04-01,0.0
18000.0,11.53,2015-04-01,0.0
20000.0,13.99,2015-04-01,0.0
13000.0,14.65,2015-04-01,0.0
12000.0,12.69,2015-04-01,0.0
10000.0,9.99,2015-04-01,0.0
10200.0,14.65,2015-04-01,0.0
12600.0,14.65,2015-04-01,0.0
12000.0,17.57,2015-04-01,0.0
12000.0,16.99,2015-04-01,0.0
11975.0,17.57,2015-04-01,0.0
20000.0,8.18,2015-04-01,0.0
7400.0,18.84,2015-04-01,0.0
